frame,cell_id,x_center,y_center,area,track_id
7,35,211.5952380952381,91.28571428571429,126.0,653
7,36,107.62430939226519,95.57458563535911,181.0,654
7,37,192.20666666666668,95.93333333333334,150.0,575
7,38,220.91139240506328,98.15189873417721,158.0,655
7,39,34.11940298507463,104.13059701492537,268.0,38
7,40,328.065,103.5,200.0,37
7,41,207.1969696969697,102.59848484848484,132.0,656
7,42,262.82876712328766,110.21232876712328,292.0,657
7,43,194.58450704225353,106.49295774647888,142.0,658
7,44,123.48936170212765,107.27659574468085,188.0,659
7,45,238.08219178082192,110.31050228310502,219.0,660
7,46,143.6305418719212,109.77832512315271,203.0,661
7,47,208.09202453987731,114.69938650306749,163.0,662
7,48,139.5609756097561,119.09756097560975,123.0,663
7,49,364.8341463414634,122.54634146341463,205.0,48
7,50,347.39179104477614,124.94776119402985,268.0,49
7,51,204.42352941176472,125.34705882352941,170.0,584
7,52,219.15923566878982,130.15923566878982,157.0,664
7,53,52.1991341991342,131.15151515151516,231.0,665
7,54,102.42222222222222,131.1288888888889,225.0,666
7,55,300.6395939086294,134.21827411167513,197.0,586
7,56,194.3905325443787,135.45562130177515,169.0,491
7,57,181.3081395348837,149.24418604651163,172.0,667
7,58,291.28921568627453,154.43627450980392,204.0,668
7,59,156.91803278688525,155.49726775956285,183.0,669
7,60,210.05666666666667,153.52,300.0,592
7,61,24.39662447257384,160.93248945147678,237.0,670
7,62,173.05,159.88181818181818,220.0,671
7,63,253.1578947368421,160.3444976076555,209.0,246
7,64,339.952,162.92,125.0,501
7,65,111.37128712871286,166.06930693069307,202.0,66
7,66,218.14465408805032,166.45911949685535,159.0,672
7,67,234.46153846153845,171.86877828054298,221.0,673
7,68,247.09271523178808,171.11920529801324,151.0,674
7,69,334.76691729323306,170.26315789473685,133.0,503
7,70,329.5934065934066,178.24175824175825,182.0,595
7,71,351.8821548821549,181.93939393939394,297.0,74
7,72,155.97076023391813,181.42690058479533,171.0,251
7,73,199.15,187.91875,160.0,675
7,74,336.2191011235955,189.19101123595505,178.0,596
7,75,161.26262626262627,195.06060606060606,198.0,676
7,76,192.6417910447761,197.8582089552239,134.0,512
7,77,67.40969162995594,199.8149779735683,227.0,677
7,78,204.70408163265307,203.59183673469389,196.0,678
7,79,39.61165048543689,205.28155339805826,206.0,258
7,80,166.09824561403508,208.86666666666667,285.0,679
7,81,264.0427807486631,207.89839572192514,187.0,680
7,82,229.81603773584905,217.10377358490567,212.0,602
7,83,316.98148148148147,214.99382716049382,162.0,681
7,84,309.23809523809524,222.0047619047619,210.0,682
7,85,171.0873015873016,222.88095238095238,126.0,683
7,86,240.68235294117648,223.8235294117647,85.0,684
7,87,183.17714285714285,228.29714285714286,175.0,606
7,88,228.7487684729064,232.79310344827587,203.0,685
7,89,368.56962025316454,232.8227848101266,79.0,686
7,90,293.1953488372093,237.88372093023256,215.0,687
7,91,194.3801652892562,238.400826446281,242.0,519
7,92,211.46254071661238,241.35504885993484,307.0,342
7,93,296.52659574468083,249.93085106382978,188.0,688
7,94,174.45982142857142,255.6875,224.0,608
7,95,245.3372093023256,261.43023255813955,172.0,97
7,96,209.97228637413394,271.5450346420323,433.0,100
7,97,98.67948717948718,267.9935897435897,156.0,689
7,98,85.16810344827586,272.8491379310345,232.0,690
7,99,198.11282051282052,280.45641025641027,195.0,691
7,100,98.92168674698796,280.56024096385545,166.0,611
7,101,241.74311926605503,288.0045871559633,218.0,692
7,102,122.59136212624584,293.45847176079735,301.0,526
7,103,206.9306358381503,295.728323699422,346.0,528
7,104,93.6652719665272,301.69037656903765,239.0,433
7,105,298.4868421052632,306.7280701754386,228.0,112
7,106,316.6744186046512,311.0406976744186,172.0,437
7,107,331.1918604651163,312.25581395348837,172.0,350
7,108,201.07246376811594,318.5884057971015,345.0,616
7,109,254.34375,318.3333333333333,192.0,693
7,110,143.27638190954775,327.84422110552765,199.0,533
7,111,118.7875,327.2,160.0,694
7,112,238.06837606837607,330.27777777777777,234.0,118
7,113,279.0637254901961,339.1764705882353,204.0,695
7,114,362.42105263157896,342.87719298245617,114.0,696
7,115,165.92822966507177,349.27272727272725,209.0,355
7,116,353.504347826087,347.8,115.0,697
7,117,295.8985507246377,360.66183574879227,207.0,125
7,118,145.8047619047619,363.1714285714286,210.0,534
7,119,177.1244635193133,361.9785407725322,233.0,358
7,120,304.46086956521737,369.32173913043476,115.0,698
7,121,314.59493670886076,367.0189873417722,158.0,699
7,122,287.27814569536423,369.18543046357615,151.0,700
7,123,332.04242424242426,370.72121212121215,165.0,701
7,124,278.4375,374.6666666666667,144.0,702
7,125,171.86725663716814,379.91150442477874,113.0,539
7,126,162.2941176470588,381.3921568627451,102.0,703
7,127,187.01293103448276,389.7413793103448,232.0,549
7,128,34.32283464566929,389.49212598425197,254.0,290
7,129,156.02325581395348,389.2906976744186,172.0,626
7,130,344.8606557377049,389.92622950819674,122.0,704
7,131,337.2468619246862,398.4267782426778,239.0,705
7,132,230.04347826086956,397.768115942029,138.0,706
7,133,163.29255319148936,401.22872340425533,188.0,707
7,134,4.176,403.44,125.0,708
7,135,26.87027027027027,404.04324324324324,185.0,142
7,136,227.1590909090909,405.75,132.0,709
7,137,107.73913043478261,407.4869565217391,115.0,710
7,138,196.5,408.8157894736842,76.0,711
8,1,295.3009708737864,3.2233009708737863,103.0,631
8,2,228.20603015075378,9.703517587939698,199.0,555
8,3,365.72847682119203,14.728476821192054,151.0,559
8,4,212.5686274509804,20.294117647058822,204.0,633
8,5,73.41361256544502,19.089005235602095,191.0,712
8,6,232.64556962025316,31.265822784810126,158.0,713
8,7,93.13973799126637,34.02183406113537,229.0,13
8,8,220.48453608247422,31.65979381443299,97.0,714
8,9,337.5376344086022,31.043010752688172,93.0,715
8,10,75.26315789473684,35.64327485380117,171.0,716
8,11,32.586666666666666,35.70666666666666,150.0,15
8,12,293.60115606936415,40.49132947976879,173.0,717
8,13,227.2941176470588,40.3109243697479,119.0,718
8,14,341.41911764705884,41.720588235294116,136.0,563
8,15,180.33333333333334,49.51243781094527,201.0,640
8,16,215.35294117647058,60.252941176470586,170.0,719
8,17,11.908045977011493,63.74329501915709,261.0,645
8,18,194.11320754716982,62.74842767295598,159.0,220
8,19,316.4251497005988,63.0059880239521,167.0,720
8,20,364.85135135135135,65.3108108108108,74.0,721
8,21,77.50549450549451,72.02747252747253,182.0,649
8,22,186.58620689655172,70.58620689655173,145.0,647
8,23,283.24271844660194,72.50485436893204,206.0,722
8,24,147.64705882352942,80.0,204.0,723
8,25,247.04697986577182,80.0,149.0,724
8,26,238.3726708074534,82.88819875776397,161.0,651
8,27,207.89922480620154,82.65116279069767,129.0,573
8,28,69.19125683060109,85.37704918032787,183.0,725
8,29,175.0,82.99122807017544,114.0,726
8,30,159.7560975609756,84.04878048780488,82.0,727
8,31,229.89247311827958,92.36917562724014,279.0,728
8,32,259.36641221374043,95.4618320610687,262.0,729
8,33,148.7972972972973,94.37162162162163,148.0,479
8,34,198.61428571428573,94.75714285714285,140.0,730
8,35,214.18548387096774,93.63709677419355,124.0,653
8,36,187.05154639175257,96.95876288659794,97.0,731
8,37,120.46113989637306,101.91709844559585,193.0,732
8,38,34.31496062992126,104.0984251968504,254.0,38
8,39,218.31404958677686,101.8099173553719,121.0,655
8,40,328.2914285714286,104.91428571428571,175.0,37
8,41,155.1139240506329,106.43037974683544,158.0,733
8,42,137.89349112426035,106.8698224852071,169.0,734
8,43,147.12413793103448,113.03448275862068,145.0,661
8,44,201.01970443349754,113.80788177339902,203.0,735
8,45,214.02857142857144,112.37142857142857,140.0,736
8,46,243.353591160221,119.12707182320442,181.0,737
8,47,364.24719101123594,123.98314606741573,178.0,48
8,48,347.3261802575107,124.6695278969957,233.0,49
8,49,110.12903225806451,129.1021505376344,186.0,738
8,50,206.5688622754491,128.62275449101796,167.0,584
8,51,223.51131221719456,130.92760180995475,221.0,739
8,52,60.79816513761468,137.02293577981652,218.0,740
8,53,306.84761904761905,138.21428571428572,210.0,741
8,54,190.12765957446808,145.07801418439718,141.0,742
8,55,180.52201257861634,150.27044025157232,159.0,667
8,56,214.9189189189189,152.15675675675675,185.0,592
8,57,253.03636363636363,159.4181818181818,165.0,246
8,58,291.51176470588234,162.5235294117647,170.0,743
8,59,15.350710900473933,163.7345971563981,211.0,744
8,60,339.67543859649123,166.2017543859649,114.0,501
8,61,111.24043715846994,167.53551912568307,183.0,66
8,62,155.85,165.7875,160.0,745
8,63,219.72368421052633,167.4078947368421,152.0,672
8,64,326.30232558139534,167.2248062015504,129.0,746
8,65,328.25174825174827,180.3916083916084,143.0,595
8,66,352.656050955414,183.71656050955414,314.0,74
8,67,155.4125,182.0625,160.0,251
8,68,200.4578313253012,184.96385542168676,166.0,675
8,69,239.079754601227,187.64417177914112,163.0,747
8,70,249.54189944134077,188.9832402234637,179.0,748
8,71,172.77358490566039,192.33490566037736,212.0,749
8,72,189.55633802816902,190.07746478873239,142.0,750
8,73,342.35960591133005,192.61576354679804,203.0,751
8,74,209.315,200.265,200.0,678
8,75,78.17560975609756,205.81463414634146,205.0,752
8,76,42.458333333333336,206.90277777777777,216.0,258
8,77,162.5072463768116,210.28985507246378,207.0,679
8,78,281.10869565217394,211.82608695652175,184.0,753
8,79,324.53092783505156,211.0,194.0,754
8,80,178.55384615384617,216.0076923076923,130.0,755
8,81,176.94444444444446,225.510101010101,198.0,756
8,82,240.56521739130434,226.7608695652174,184.0,684
8,83,225.25443786982248,228.72189349112426,169.0,757
8,84,191.20197044334975,231.86206896551724,203.0,758
8,85,314.74893617021274,236.58297872340427,235.0,759
8,86,231.08641975308643,238.28395061728395,162.0,760
8,87,200.925,240.03333333333333,120.0,761
8,88,215.10106382978722,242.11702127659575,188.0,342
8,89,195.4148148148148,248.83703703703705,135.0,762
8,90,296.06111111111113,251.93333333333334,180.0,688
8,91,368.8953488372093,255.6860465116279,86.0,763
8,92,178.5050505050505,260.2070707070707,198.0,764
8,93,238.27272727272728,258.3246753246753,154.0,765
8,94,106.84905660377359,262.9182389937107,159.0,766
8,95,243.244,269.644,250.0,767
8,96,292.74418604651163,264.73837209302326,172.0,768
8,97,216.38333333333333,267.03333333333336,120.0,769
8,98,209.7,273.58235294117645,170.0,770
8,99,82.0,275.2692307692308,208.0,690
8,100,106.89944134078212,276.1117318435754,179.0,771
8,101,201.0076923076923,278.96153846153845,130.0,691
8,102,220.30645161290323,285.78494623655916,186.0,772
8,103,125.01132075471698,288.96603773584906,265.0,526
8,104,205.45578231292518,288.8299319727891,147.0,773
8,105,210.06508875739644,298.0887573964497,169.0,528
8,106,239.44541484716157,301.2707423580786,229.0,774
8,107,96.22344322344323,302.98534798534797,273.0,433
8,108,299.31963470319636,306.3150684931507,219.0,112
8,109,314.50602409638554,311.06626506024094,166.0,437
8,110,331.1025641025641,311.28846153846155,156.0,350
8,111,206.70048309178745,315.8357487922705,207.0,775
8,112,265.2651162790698,319.5953488372093,215.0,776
8,113,238.84615384615384,329.0995475113122,221.0,118
8,114,145.1556603773585,330.3490566037736,212.0,533
8,115,117.01075268817205,333.0376344086022,186.0,777
8,116,254.1,328.76666666666665,30.0,778
8,117,206.31981981981983,337.42792792792795,222.0,779
8,118,171.02364864864865,342.67905405405406,296.0,780
8,119,282.0339805825243,346.8543689320388,206.0,781
8,120,342.3863636363636,345.71022727272725,176.0,782
8,121,305.625,355.4166666666667,144.0,783
8,122,297.0967741935484,361.3806451612903,155.0,125
8,123,179.89300411522635,361.4732510288066,243.0,358
8,124,147.16091954022988,365.61494252873564,174.0,534
8,125,284.7437185929648,367.34170854271355,199.0,700
8,126,166.95731707317074,373.1341463414634,164.0,784
8,127,297.09027777777777,373.31944444444446,144.0,785
8,128,331.85616438356163,377.958904109589,146.0,786
8,129,177.12087912087912,379.6263736263736,91.0,787
8,130,35.03883495145631,388.2977346278317,309.0,290
8,131,169.66666666666666,385.81944444444446,144.0,788
8,132,306.28823529411767,387.95882352941175,170.0,789
8,133,189.3909090909091,389.4045454545454,220.0,549
8,134,320.47727272727275,389.15909090909093,132.0,790
8,135,148.09803921568627,389.1372549019608,51.0,791
8,136,333.8362573099415,394.9298245614035,171.0,705
8,137,22.84776119402985,404.1820895522388,335.0,142
8,138,230.06857142857143,403.33714285714285,175.0,709
8,139,170.24418604651163,403.8081395348837,172.0,792
8,140,237.87234042553192,409.1276595744681,47.0,793
8,141,206.5,409.75,20.0,794
9,1,94.83571428571429,3.0642857142857145,140.0,795
9,2,222.87769784172662,7.5647482014388485,278.0,796
9,3,300.5796178343949,6.082802547770701,157.0,797
9,4,367.48,5.493333333333333,75.0,798
9,5,235.73076923076923,12.161538461538461,130.0,799
9,6,365.4144144144144,19.52252252252252,111.0,800
9,7,78.07582938388626,24.75829383886256,211.0,801
9,8,214.1151832460733,34.64397905759162,191.0,802
9,9,94.2928870292887,34.84100418410042,239.0,13
9,10,33.35632183908046,35.39080459770115,174.0,15
9,11,230.5718954248366,40.43790849673203,306.0,803
9,12,242.62424242424242,36.72727272727273,165.0,804
9,13,344.36842105263156,39.07655502392345,209.0,805
9,14,149.9126213592233,38.70388349514563,206.0,806
9,15,366.126582278481,46.30379746835443,79.0,807
9,16,81.82105263157895,49.62105263157895,190.0,808
9,17,183.24651162790698,53.04651162790697,215.0,640
9,18,295.1516587677725,56.165876777251185,211.0,809
9,19,198.38674033149172,60.85635359116022,181.0,220
9,20,220.58333333333334,61.361111111111114,144.0,810
9,21,11.746575342465754,71.32191780821918,292.0,811
9,22,365.22535211267603,69.15492957746478,71.0,721
9,23,78.6524064171123,71.91978609625669,187.0,649
9,24,188.05429864253395,72.21266968325791,221.0,647
9,25,146.75263157894736,74.96842105263158,190.0,723
9,26,319.15533980582524,77.00970873786407,206.0,812
9,27,233.61490683229815,82.11801242236025,161.0,651
9,28,73.61676646706587,83.63473053892216,167.0,725
9,29,172.4277108433735,85.1566265060241,166.0,726
9,30,212.31963470319636,85.43835616438356,219.0,813
9,31,244.707423580786,89.1877729257642,229.0,814
9,32,184.78354978354977,91.32900432900433,231.0,815
9,33,266.1810344827586,91.91379310344827,232.0,816
9,34,281.0873786407767,92.73300970873787,206.0,817
9,35,149.562874251497,93.55688622754491,167.0,479
9,36,229.4486301369863,95.9417808219178,292.0,728
9,37,164.18713450292398,103.21637426900585,171.0,818
9,38,34.31924882629108,103.60093896713614,213.0,38
9,39,191.55555555555554,100.8080808080808,99.0,819
9,40,125.71508379888269,103.84916201117318,179.0,820
9,41,209.54744525547446,110.80535279805353,411.0,821
9,42,153.34920634920636,108.28968253968254,252.0,733
9,43,331.41269841269843,110.46031746031746,189.0,822
9,44,190.6172839506173,109.91975308641975,162.0,823
9,45,269.9880478087649,116.16334661354581,251.0,824
9,46,226.29142857142858,120.49142857142857,175.0,825
9,47,118.7202380952381,122.82738095238095,168.0,826
9,48,347.22907488986783,124.34801762114537,227.0,49
9,49,363.9015544041451,124.02590673575129,193.0,48
9,50,215.61170212765958,129.78191489361703,188.0,827
9,51,244.58854166666666,133.72395833333334,192.0,828
9,52,312.7513812154696,140.15469613259668,181.0,829
9,53,193.16969696969696,143.04848484848486,165.0,742
9,54,65.59689922480621,150.54263565891472,258.0,830
9,55,185.44776119402985,150.91044776119404,134.0,831
9,56,219.01865671641792,149.32462686567163,268.0,592
9,57,254.4780487804878,159.58048780487806,205.0,246
9,58,335.3478260869565,163.07509881422925,253.0,832
9,59,7.377682403433476,169.36909871244634,233.0,833
9,60,158.27607361963192,167.91411042944785,163.0,745
9,61,289.88990825688074,170.348623853211,218.0,834
9,62,108.8743961352657,171.56521739130434,207.0,66
9,63,322.8943396226415,173.8679245283019,265.0,835
9,64,219.63366336633663,174.5148514851485,202.0,836
9,65,190.65868263473052,178.11377245508982,167.0,837
9,66,349.05102040816325,179.65816326530611,196.0,74
9,67,154.75274725274724,181.14835164835165,182.0,251
9,68,202.11560693641619,184.7456647398844,173.0,675
9,69,332.175,190.21666666666667,120.0,838
9,70,175.20359281437126,191.50898203592814,167.0,749
9,71,352.4780701754386,194.60526315789474,228.0,839
9,72,222.9672131147541,193.27322404371586,183.0,840
9,73,236.9102564102564,194.4102564102564,156.0,841
9,74,46.4321608040201,205.0854271356784,199.0,258
9,75,330.0821917808219,208.69406392694063,219.0,842
9,76,234.74846625766872,206.00613496932516,163.0,843
9,77,72.3982683982684,217.47619047619048,231.0,844
9,78,180.09411764705882,214.5529411764706,170.0,755
9,79,249.51821862348177,222.68421052631578,247.0,845
9,80,288.55940594059405,220.98019801980197,202.0,846
9,81,178.15325670498083,226.32183908045977,261.0,756
9,82,196.70165745856355,224.61325966850828,181.0,847
9,83,204.41610738255034,238.68456375838926,149.0,761
9,84,220.32014388489208,242.18345323741008,278.0,342
9,85,241.26732673267327,246.41584158415841,202.0,848
9,86,208.63684210526316,250.7421052631579,190.0,849
9,87,316.6395939086294,253.18781725888326,197.0,850
9,88,229.04285714285714,256.17857142857144,140.0,851
9,89,244.52631578947367,266.99122807017545,228.0,767
9,90,180.3686274509804,269.17254901960786,255.0,852
9,91,107.05292479108635,275.041782729805,359.0,771
9,92,296.2953367875648,270.6269430051814,193.0,853
9,93,213.0,271.0762711864407,236.0,854
9,94,82.45622119815668,276.815668202765,217.0,690
9,95,207.19557195571954,280.65682656826567,271.0,855
9,96,295.8590604026846,280.61744966442956,149.0,856
9,97,131.1679104477612,286.57089552238807,268.0,857
9,98,238.42631578947368,285.2894736842105,190.0,858
9,99,214.33093525179856,291.2589928057554,139.0,859
9,100,208.54819277108433,299.78915662650604,166.0,528
9,101,224.64963503649636,305.67518248175185,274.0,860
9,102,100.83524904214559,303.2068965517241,261.0,433
9,103,300.9579831932773,306.52521008403363,238.0,112
9,104,263.4263565891473,311.3914728682171,258.0,861
9,105,317.18279569892474,310.3010752688172,93.0,437
9,106,327.90588235294115,312.5705882352941,170.0,350
9,107,240.31666666666666,317.0833333333333,180.0,862
9,108,218.61274509803923,319.5098039215686,204.0,863
9,109,238.89714285714285,330.97714285714284,175.0,118
9,110,142.37234042553192,334.0585106382979,188.0,533
9,111,176.65656565656565,343.2121212121212,198.0,780
9,112,121.59776536312849,342.89385474860336,179.0,864
9,113,213.2037914691943,348.4881516587678,211.0,865
9,114,279.0,356.53051643192487,213.0,866
9,115,312.945,355.59,200.0,867
9,116,351.8995983935743,358.8955823293173,249.0,868
9,117,180.9,359.8578947368421,190.0,358
9,118,296.31851851851854,358.5851851851852,135.0,125
9,119,175.75935828877004,371.4438502673797,187.0,869
9,120,289.216,368.728,125.0,870
9,121,332.43502824858757,369.33898305084745,177.0,871
9,122,304.5503144654088,376.12893081761007,318.0,872
9,123,149.62777777777777,373.93333333333334,180.0,873
9,124,172.28682170542635,382.9496124031008,258.0,788
9,125,34.596774193548384,386.758064516129,248.0,290
9,126,196.2661596958175,391.615969581749,263.0,874
9,127,148.11627906976744,389.4651162790698,43.0,791
9,128,323.33684210526314,393.6736842105263,190.0,875
9,129,304.6630434782609,397.3478260869565,184.0,876
9,130,24.100694444444443,404.72569444444446,288.0,142
9,131,227.96808510638297,403.8244680851064,188.0,709
9,132,175.76158940397352,406.17218543046357,151.0,877
9,133,247.83333333333334,409.96666666666664,30.0,878
10,1,98.92672413793103,5.711206896551724,232.0,795
10,2,229.85286783042395,11.259351620947632,401.0,796
10,3,251.18367346938774,3.306122448979592,98.0,879
10,4,300.39516129032256,3.782258064516129,124.0,797
10,5,301.8268156424581,15.156424581005586,179.0,880
10,6,365.41,18.81,100.0,800
10,7,90.53367875647669,25.968911917098445,193.0,881
10,8,36.52040816326531,32.22959183673469,196.0,15
10,9,158.94565217391303,38.721014492753625,276.0,882
10,10,92.90526315789474,37.59473684210526,190.0,13
10,11,336.4642857142857,38.95238095238095,84.0,883
10,12,244.66949152542372,44.77542372881356,236.0,884
10,13,348.0151515151515,42.803030303030305,132.0,805
10,14,232.86530612244897,49.97959183673469,245.0,885
10,15,188.41145833333334,48.96875,192.0,886
10,16,207.67741935483872,54.596774193548384,124.0,887
10,17,87.09444444444445,60.766666666666666,180.0,888
10,18,201.02919708029196,62.7956204379562,137.0,220
10,19,292.90776699029124,66.53883495145631,206.0,889
10,20,155.8019801980198,69.06930693069307,202.0,890
10,21,220.67796610169492,69.57062146892656,177.0,891
10,22,4.651785714285714,70.83035714285714,112.0,892
10,23,362.5691056910569,72.32520325203252,123.0,893
10,24,79.80851063829788,74.22340425531915,188.0,649
10,25,11.765853658536585,82.15609756097561,205.0,894
10,26,241.04430379746836,78.64556962025317,158.0,895
10,27,324.589552238806,80.93283582089552,134.0,896
10,28,174.44137931034481,83.50344827586207,145.0,726
10,29,187.2559241706161,85.68720379146919,211.0,897
10,30,315.3333333333333,85.10204081632654,147.0,898
10,31,252.60645161290321,85.19354838709677,155.0,899
10,32,210.84656084656083,86.94179894179894,189.0,813
10,33,281.2543859649123,85.20175438596492,114.0,900
10,34,79.22346368715084,88.82122905027933,179.0,901
10,35,273.28776978417267,92.51079136690647,139.0,902
10,36,226.6058394160584,96.74452554744525,137.0,728
10,37,245.3951612903226,96.58870967741936,124.0,903
10,38,150.17006802721087,98.65986394557824,147.0,904
10,39,163.0677966101695,101.66525423728814,236.0,818
10,40,34.29864253393665,102.82805429864253,221.0,38
10,41,195.44954128440367,103.01834862385321,218.0,905
10,42,127.02380952380952,104.8047619047619,210.0,820
10,43,272.5882352941176,104.97860962566845,187.0,906
10,44,211.18471337579618,109.45222929936305,157.0,907
10,45,327.13698630136986,110.55479452054794,146.0,822
10,46,227.16666666666666,116.9,240.0,825
10,47,165.5103448275862,111.28275862068965,145.0,908
10,48,198.9699248120301,118.12406015037594,266.0,909
10,49,213.71610169491527,123.70762711864407,236.0,910
10,50,365.0176470588235,123.37058823529412,170.0,48
10,51,346.958904109589,125.1324200913242,219.0,49
10,52,123.6318407960199,131.38805970149255,201.0,911
10,53,271.01428571428573,134.47619047619048,210.0,912
10,54,317.0100502512563,136.66834170854273,199.0,913
10,55,248.9578313253012,144.35542168674698,166.0,914
10,56,230.83969465648855,144.90076335877862,131.0,915
10,57,201.08588957055215,148.61349693251535,163.0,916
10,58,189.2876712328767,154.67123287671234,219.0,917
10,59,222.24770642201835,152.69724770642202,218.0,592
10,60,69.28294573643412,161.75581395348837,258.0,918
10,61,330.43718592964825,159.64824120603015,199.0,832
10,62,253.95081967213116,159.54098360655738,183.0,246
10,63,5.206730769230769,165.70192307692307,208.0,833
10,64,186.9205298013245,171.90728476821192,151.0,919
10,65,164.94573643410854,172.57364341085272,129.0,920
10,66,339.98591549295776,170.40845070422534,71.0,921
10,67,112.03301886792453,175.91509433962264,212.0,66
10,68,331.6588235294118,174.09411764705882,170.0,922
10,69,350.36241610738256,180.88255033557047,298.0,74
10,70,321.2814814814815,177.74814814814815,135.0,923
10,71,155.2111801242236,178.09937888198758,161.0,251
10,72,231.7984496124031,184.91472868217053,129.0,924
10,73,241.0503597122302,184.38129496402877,139.0,925
10,74,298.1769547325103,188.6954732510288,243.0,926
10,75,333.8829268292683,188.93170731707318,205.0,838
10,76,200.37696335078533,188.3717277486911,191.0,927
10,77,176.8859649122807,192.4298245614035,228.0,749
10,78,345.63448275862066,200.20344827586206,290.0,928
10,79,49.51184834123223,203.90995260663507,211.0,258
10,80,175.50294117647059,214.30588235294118,340.0,755
10,81,254.73873873873873,216.72972972972974,222.0,929
10,82,201.91189427312776,218.04405286343612,227.0,930
10,83,63.62109375,222.5703125,256.0,931
10,84,329.16438356164383,226.84931506849315,219.0,932
10,85,179.59941520467837,230.67251461988303,342.0,756
10,86,232.6705882352941,229.81764705882352,170.0,933
10,87,245.59550561797752,228.14606741573033,178.0,934
10,88,294.0656565656566,231.27272727272728,198.0,935
10,89,217.51470588235293,238.16666666666666,204.0,342
10,90,199.1904761904762,243.08095238095237,210.0,936
10,91,227.54891304347825,259.1304347826087,184.0,851
10,92,215.7718120805369,258.8255033557047,149.0,937
10,93,187.06624605678235,269.67507886435334,317.0,938
10,94,245.56476683937825,269.2901554404145,193.0,767
10,95,117.1466275659824,274.49560117302053,341.0,939
10,96,219.57575757575756,271.2121212121212,132.0,854
10,97,210.0159362549801,277.20717131474106,251.0,855
10,98,315.7208121827411,274.0253807106599,197.0,940
10,99,85.77906976744185,279.40697674418607,258.0,690
10,100,300.90076335877865,281.48091603053433,262.0,941
10,101,133.52734375,287.28125,256.0,857
10,102,214.78688524590163,292.8688524590164,183.0,859
10,103,234.99014778325125,300.320197044335,203.0,942
10,104,208.12865497076024,302.6900584795322,171.0,528
10,105,312.7065868263473,302.7065868263473,167.0,943
10,106,109.77591973244147,305.314381270903,299.0,944
10,107,262.17514124293785,306.6666666666667,177.0,861
10,108,299.06161137440756,307.5118483412322,211.0,112
10,109,325.24,314.63428571428574,175.0,350
10,110,314.79464285714283,315.04464285714283,112.0,945
10,111,219.38257575757575,322.77272727272725,264.0,863
10,112,236.56785714285715,327.3464285714286,280.0,118
10,113,250.00625,331.10625,160.0,946
10,114,142.5951219512195,338.6585365853659,205.0,533
10,115,179.15,340.84615384615387,260.0,780
10,116,320.25757575757575,343.6363636363636,198.0,947
10,117,126.02094240837697,350.9685863874345,191.0,948
10,118,221.86567164179104,359.7761194029851,201.0,949
10,119,297.2142857142857,357.1357142857143,140.0,125
10,120,184.91370558375635,359.53299492385787,197.0,358
10,121,333.11801242236027,361.7950310559006,161.0,950
10,122,179.83636363636364,369.1393939393939,165.0,951
10,123,275.3938223938224,369.6718146718147,259.0,952
10,124,291.9117647058824,367.25735294117646,136.0,870
10,125,310.43382352941177,367.18382352941177,136.0,953
10,126,344.8119266055046,368.9908256880734,218.0,954
10,127,153.8880308880309,374.96911196911196,259.0,873
10,128,295.69620253164555,377.23417721518985,158.0,955
10,129,178.78947368421052,379.7142857142857,133.0,956
10,130,37.28260869565217,387.9347826086956,276.0,290
10,131,171.6996699669967,390.3036303630363,303.0,957
10,132,199.3935185185185,388.81481481481484,216.0,874
10,133,340.25280898876406,390.67977528089887,178.0,958
10,134,148.05357142857142,390.25,56.0,791
10,135,24.48942598187311,404.09969788519635,331.0,142
10,136,223.36727272727273,404.73454545454547,275.0,709
10,137,301.7888198757764,405.48447204968943,161.0,959
10,138,178.61832061068702,406.5648854961832,131.0,877
10,139,258.94666666666666,408.76,75.0,960
11,1,209.73643410852713,4.124031007751938,129.0,961
11,2,229.7537313432836,5.044776119402985,134.0,962
11,3,317.64,7.395555555555555,225.0,963
11,4,96.1,9.123076923076923,130.0,964
11,5,105.88148148148149,12.185185185185185,135.0,965
11,6,257.6981132075472,12.627358490566039,212.0,966
11,7,357.5263157894737,12.802631578947368,152.0,967
11,8,2.0533333333333332,17.24,75.0,968
11,9,232.2008032128514,16.73895582329317,249.0,796
11,10,365.34,19.84,100.0,800
11,11,107.96855345911949,26.830188679245282,159.0,969
11,12,36.64596273291925,32.142857142857146,161.0,15
11,13,93.31192660550458,36.53211009174312,218.0,13
11,14,166.0378548895899,39.24921135646688,317.0,970
11,15,344.08290155440415,45.373056994818654,193.0,971
11,16,198.23717948717947,56.30128205128205,312.0,972
11,17,246.61596958174906,54.448669201520914,263.0,973
11,18,211.39830508474577,56.940677966101696,118.0,974
11,19,232.31372549019608,56.8235294117647,102.0,975
11,20,221.4822695035461,60.39716312056738,141.0,976
11,21,9.474358974358974,69.40598290598291,234.0,977
11,22,85.79856115107914,65.58992805755396,139.0,978
11,23,160.94871794871796,70.09401709401709,234.0,890
11,24,79.25153374233129,74.61963190184049,163.0,649
11,25,206.05072463768116,75.57246376811594,138.0,979
11,26,291.6190476190476,76.22857142857143,105.0,980
11,27,192.25242718446603,79.46601941747574,206.0,981
11,28,365.3333333333333,81.47311827956989,93.0,982
11,29,240.64743589743588,81.26282051282051,156.0,895
11,30,279.7888198757764,83.57142857142857,161.0,900
